order_id,date,customer_name,product,quantity,unit_price,total,region,sales_rep
ORD-0594,2023-09-09,Acme Corp,Mouse,5,585.37,2926.85,South,John Doe
ORD-0595,2023-05-19,Mega Corp,Keyboard,10,66.72,667.2,Central,John Doe
ORD-0596,2023-05-21,Startup Co,Keyboard,4,330.52,1322.08,Central,Charlie Wilson
ORD-0597,2023-01-01,Enterprise Ltd,Laptop,10,200.47,2004.7,East,Charlie Wilson
ORD-0598,2023-07-16,Global Industries,Laptop,5,174.41,872.05,South,Alice Brown
ORD-0599,2023-05-14,Mega Corp,Tablet,1,626.29,626.29,South,Bob Johnson
ORD-0600,2023-01-26,Acme Corp,Phone,9,98.49,886.41,Central,Alice Brown
ORD-0601,2023-01-07,Enterprise Ltd,Keyboard,3,640.93,1922.79,North,Jane Smith
ORD-0602,2023-07-03,XYZ Inc,Mouse,9,868.64,7817.76,South,Charlie Wilson
ORD-0603,2023-06-03,Global Industries,Webcam,9,667.25,6005.25,East,Bob Johnson
ORD-0604,2023-08-05,Acme Corp,Phone,10,739.37,7393.7,North,Charlie Wilson
ORD-0605,2023-10-08,Global Industries,Keyboard,6,724.97,4349.82,Central,Jane Smith
ORD-0606,2023-12-10,Startup Co,Keyboard,7,110.29,772.0300000000001,West,Charlie Wilson
ORD-0607,2023-09-11,Enterprise Ltd,Mouse,7,657.84,4604.88,West,Charlie Wilson
ORD-0608,2023-10-08,Enterprise Ltd,Keyboard,9,766.76,6900.84,West,Alice Brown
ORD-0609,2023-04-07,Global Industries,Keyboard,8,559.51,4476.08,South,Charlie Wilson
ORD-0610,2023-08-24,Global Industries,Phone,5,240.93,1204.65,West,Alice Brown
ORD-0611,2023-12-05,Small Business,Monitor,2,512.74,1025.48,West,Alice Brown
ORD-0612,2023-04-07,Tech Solutions,Mouse,5,907.59,4537.95,Central,Alice Brown
ORD-0613,2023-01-08,Acme Corp,Tablet,1,116.46,116.46,Central,Charlie Wilson
ORD-0614,2023-04-17,Acme Corp,Keyboard,1,940.61,940.61,South,Alice Brown
ORD-0615,2023-12-08,Global Industries,Tablet,3,463.0,1389.0,East,Charlie Wilson
ORD-0616,2023-05-26,Enterprise Ltd,Keyboard,9,55.74,501.66,North,Bob Johnson
ORD-0617,2023-05-06,Acme Corp,Headphones,4,959.66,3838.64,Central,Charlie Wilson
ORD-0618,2023-09-18,Tech Solutions,Tablet,1,950.12,950.12,East,Alice Brown
ORD-0619,2023-01-06,Tech Solutions,Laptop,7,740.85,5185.95,Central,Jane Smith
ORD-0620,2023-11-05,Enterprise Ltd,Keyboard,1,369.42,369.42,West,Jane Smith
ORD-0621,2023-10-22,Global Industries,Mouse,5,395.5,1977.5,South,John Doe
ORD-0622,2023-03-30,XYZ Inc,Keyboard,2,34.95,69.9,North,Alice Brown
ORD-0623,2023-06-03,Small Business,Webcam,6,131.78,790.6800000000001,West,Charlie Wilson
ORD-0624,2023-12-04,XYZ Inc,Headphones,4,996.48,3985.92,Central,Charlie Wilson
ORD-0625,2023-08-25,Tech Solutions,Webcam,10,97.33,973.3,West,John Doe
ORD-0626,2023-10-26,Tech Solutions,Tablet,5,522.12,2610.6,East,Jane Smith
ORD-0627,2023-02-28,Startup Co,Keyboard,1,462.04,462.04,West,Jane Smith
ORD-0628,2023-03-27,Tech Solutions,Webcam,2,733.18,1466.36,Central,Charlie Wilson
ORD-0629,2023-06-30,Mega Corp,Keyboard,3,984.17,2952.5099999999998,West,Alice Brown
ORD-0630,2023-08-19,Startup Co,Mouse,5,166.24,831.2,West,Charlie Wilson
ORD-0631,2023-09-05,Tech Solutions,Monitor,9,417.05,3753.4500000000003,East,John Doe
ORD-0632,2023-07-20,Tech Solutions,Headphones,4,902.74,3610.96,South,Bob Johnson
ORD-0633,2023-07-27,Acme Corp,Monitor,10,889.82,8898.2,South,Alice Brown
ORD-0634,2023-03-06,Small Business,Mouse,5,863.73,4318.65,East,Jane Smith
ORD-0635,2023-03-23,Tech Solutions,Monitor,4,236.07,944.28,South,Alice Brown
ORD-0636,2023-02-14,Mega Corp,Laptop,8,774.61,6196.88,Central,John Doe
ORD-0637,2023-07-06,Small Business,Phone,9,93.91,845.1899999999999,South,Alice Brown
ORD-0638,2023-03-08,XYZ Inc,Laptop,8,80.32,642.56,Central,Alice Brown
ORD-0639,2023-05-27,Global Industries,Phone,7,938.68,6570.759999999999,South,John Doe
ORD-0640,2023-02-13,Mega Corp,Keyboard,2,754.46,1508.92,East,Charlie Wilson
ORD-0641,2023-11-08,Acme Corp,Tablet,1,989.52,989.52,East,Charlie Wilson
ORD-0642,2023-10-26,Small Business,Tablet,8,933.95,7471.6,North,Bob Johnson
ORD-0643,2023-03-28,Mega Corp,Keyboard,5,507.86,2539.3,East,Charlie Wilson
ORD-0644,2023-07-09,Startup Co,Mouse,10,869.92,8699.199999999999,East,John Doe
ORD-0645,2023-09-18,Global Industries,Laptop,2,783.13,1566.26,Central,Alice Brown
ORD-0646,2023-06-28,Small Business,Keyboard,9,224.89,2024.0099999999998,East,Alice Brown
ORD-0647,2023-10-31,XYZ Inc,Mouse,1,468.96,468.96,South,Bob Johnson
ORD-0648,2023-12-28,Mega Corp,Tablet,2,692.67,1385.34,West,Jane Smith
ORD-0649,2023-11-12,Small Business,Tablet,4,542.78,2171.12,North,John Doe
ORD-0650,2023-02-09,XYZ Inc,Webcam,5,889.0,4445.0,East,Charlie Wilson
ORD-0651,2023-01-29,Mega Corp,Phone,7,992.95,6950.650000000001,South,Jane Smith
ORD-0652,2023-08-01,Small Business,Laptop,2,521.61,1043.22,East,Alice Brown
ORD-0653,2023-09-19,Enterprise Ltd,Tablet,1,166.33,166.33,Central,Alice Brown
ORD-0654,2023-09-21,Global Industries,Laptop,3,704.13,2112.39,North,Bob Johnson
ORD-0655,2023-06-29,XYZ Inc,Monitor,10,935.91,9359.1,South,Alice Brown
ORD-0656,2023-07-17,XYZ Inc,Phone,2,421.02,842.04,Central,Bob Johnson
ORD-0657,2023-10-03,Small Business,Webcam,2,859.4,1718.8,South,Charlie Wilson
ORD-0658,2023-05-15,Enterprise Ltd,Tablet,2,93.82,187.64,South,John Doe
ORD-0659,2023-09-03,Startup Co,Phone,2,389.33,778.66,West,Charlie Wilson
ORD-0660,2023-05-17,Acme Corp,Mouse,2,942.26,1884.52,Central,Charlie Wilson
ORD-0661,2023-10-11,Startup Co,Laptop,5,265.03,1325.1499999999999,West,Jane Smith
ORD-0662,2023-01-23,Small Business,Headphones,1,622.83,622.83,South,Alice Brown
ORD-0663,2023-09-03,Mega Corp,Tablet,1,925.26,925.26,East,John Doe
ORD-0664,2023-06-10,Startup Co,Monitor,8,421.27,3370.16,East,John Doe
ORD-0665,2023-06-19,Small Business,Headphones,8,944.37,7554.96,Central,Jane Smith
ORD-0666,2023-12-01,XYZ Inc,Keyboard,9,852.76,7674.84,North,Alice Brown
ORD-0667,2023-02-15,XYZ Inc,Laptop,4,319.13,1276.52,West,Jane Smith
ORD-0668,2023-10-09,Small Business,Keyboard,1,908.77,908.77,West,John Doe
ORD-0669,2023-06-10,Acme Corp,Monitor,3,344.48,1033.44,Central,Jane Smith
ORD-0670,2023-12-07,Startup Co,Phone,7,394.08,2758.56,South,John Doe
ORD-0671,2023-04-25,Tech Solutions,Keyboard,8,433.51,3468.08,South,Alice Brown
ORD-0672,2023-09-27,Mega Corp,Webcam,3,977.09,2931.27,North,Jane Smith
ORD-0673,2023-01-06,Mega Corp,Mouse,9,900.83,8107.47,West,Jane Smith
ORD-0674,2023-11-09,Startup Co,Headphones,2,245.17,490.34,West,Bob Johnson
ORD-0675,2023-02-10,Acme Corp,Mouse,10,694.86,6948.6,Central,Bob Johnson
ORD-0676,2023-04-26,Enterprise Ltd,Headphones,4,193.67,774.68,North,Jane Smith
ORD-0677,2023-06-10,Mega Corp,Tablet,4,106.09,424.36,Central,Jane Smith
ORD-0678,2023-10-20,Acme Corp,Phone,5,345.08,1725.3999999999999,West,Bob Johnson
ORD-0679,2023-03-02,Enterprise Ltd,Laptop,7,867.12,6069.84,East,Bob Johnson
ORD-0680,2023-04-18,XYZ Inc,Webcam,7,243.48,1704.36,North,Bob Johnson
ORD-0681,2023-12-14,Mega Corp,Monitor,8,616.48,4931.84,South,Jane Smith
ORD-0682,2023-09-23,Enterprise Ltd,Webcam,6,288.53,1731.1799999999998,North,Bob Johnson
ORD-0683,2023-02-12,Enterprise Ltd,Headphones,7,379.46,2656.22,South,Alice Brown
ORD-0684,2023-09-02,XYZ Inc,Mouse,8,559.66,4477.28,North,Bob Johnson
ORD-0685,2023-07-17,Startup Co,Laptop,5,687.74,3438.7,Central,Charlie Wilson
ORD-0686,2023-05-22,Tech Solutions,Laptop,8,317.32,2538.56,East,Charlie Wilson
ORD-0687,2023-10-24,Acme Corp,Phone,9,817.69,7359.210000000001,West,John Doe
ORD-0688,2023-01-18,Enterprise Ltd,Webcam,1,741.24,741.24,Central,John Doe
ORD-0689,2023-02-14,Acme Corp,Webcam,7,706.72,4947.04,South,John Doe
ORD-0690,2023-10-01,Enterprise Ltd,Monitor,9,769.06,6921.539999999999,North,Jane Smith
ORD-0691,2023-04-14,Mega Corp,Mouse,9,217.2,1954.8,North,Jane Smith
ORD-0692,2023-08-11,XYZ Inc,Webcam,6,428.54,2571.2400000000002,East,Charlie Wilson
ORD-0693,2023-05-13,Enterprise Ltd,Keyboard,4,811.47,3245.88,West,John Doe
ORD-0694,2023-04-06,Global Industries,Headphones,2,812.47,1624.94,East,Charlie Wilson
ORD-0695,2023-04-23,Acme Corp,Phone,4,586.8,2347.2,East,Jane Smith
ORD-0696,2023-07-31,Startup Co,Mouse,6,595.83,3574.9800000000005,West,Charlie Wilson
ORD-0697,2023-09-27,Startup Co,Laptop,6,532.66,3195.96,North,John Doe
ORD-0698,2023-05-18,XYZ Inc,Tablet,9,815.99,7343.91,Central,Alice Brown
ORD-0699,2023-12-17,Tech Solutions,Mouse,9,488.28,4394.5199999999995,Central,Jane Smith
ORD-0700,2023-04-11,XYZ Inc,Laptop,2,262.82,525.64,North,Charlie Wilson
ORD-0701,2023-04-12,Mega Corp,Keyboard,5,641.19,3205.9500000000003,North,Jane Smith
ORD-0702,2023-02-14,Startup Co,Webcam,7,430.76,3015.3199999999997,Central,Alice Brown
ORD-0703,2023-08-27,Small Business,Tablet,7,145.71,1019.97,East,Alice Brown
ORD-0704,2023-12-10,Global Industries,Headphones,5,128.89,644.4499999999999,West,John Doe
ORD-0705,2023-10-22,Mega Corp,Webcam,5,590.93,2954.6499999999996,West,Charlie Wilson
ORD-0706,2023-05-15,Small Business,Webcam,6,344.54,2067.2400000000002,Central,Jane Smith
ORD-0707,2023-07-19,Mega Corp,Phone,9,623.17,5608.53,East,Bob Johnson
ORD-0708,2023-07-29,Global Industries,Monitor,1,372.97,372.97,Central,Alice Brown
ORD-0709,2023-12-04,Global Industries,Headphones,9,176.21,1585.89,North,Charlie Wilson
ORD-0710,2023-01-08,Enterprise Ltd,Keyboard,10,171.29,1712.8999999999999,North,Alice Brown
ORD-0711,2023-03-27,XYZ Inc,Tablet,6,140.7,844.1999999999999,West,Jane Smith
ORD-0712,2023-04-09,Small Business,Headphones,5,297.63,1488.15,West,Alice Brown
ORD-0713,2023-06-25,Enterprise Ltd,Laptop,8,975.29,7802.32,West,Bob Johnson
ORD-0714,2023-03-11,Enterprise Ltd,Laptop,3,300.53,901.5899999999999,North,Bob Johnson
ORD-0715,2023-06-06,Mega Corp,Mouse,6,211.46,1268.76,Central,Alice Brown
ORD-0716,2023-07-13,Mega Corp,Webcam,2,728.54,1457.08,North,Bob Johnson
ORD-0717,2023-01-13,Global Industries,Headphones,5,537.36,2686.8,Central,Jane Smith
ORD-0718,2023-05-29,Enterprise Ltd,Laptop,1,117.3,117.3,South,Charlie Wilson
ORD-0719,2023-12-27,XYZ Inc,Webcam,5,61.84,309.20000000000005,East,Jane Smith
ORD-0720,2023-06-10,Acme Corp,Webcam,9,372.9,3356.1,West,Bob Johnson
ORD-0721,2023-06-02,Mega Corp,Keyboard,3,487.71,1463.1299999999999,North,Charlie Wilson
ORD-0722,2023-03-29,Startup Co,Mouse,3,869.57,2608.71,Central,Jane Smith
ORD-0723,2023-05-09,Enterprise Ltd,Monitor,8,969.38,7755.04,North,Jane Smith
ORD-0724,2023-08-09,Tech Solutions,Headphones,10,395.89,3958.8999999999996,East,John Doe
ORD-0725,2023-05-23,Startup Co,Tablet,7,778.62,5450.34,Central,Bob Johnson
ORD-0726,2023-11-17,Enterprise Ltd,Mouse,5,85.88,429.4,Central,Charlie Wilson
ORD-0727,2023-05-22,XYZ Inc,Keyboard,2,261.22,522.44,East,Jane Smith
ORD-0728,2023-04-05,Global Industries,Mouse,2,316.74,633.48,West,Jane Smith
ORD-0729,2023-08-07,Acme Corp,Monitor,1,47.52,47.52,North,Bob Johnson
ORD-0730,2023-04-15,Startup Co,Headphones,7,671.03,4697.21,North,Charlie Wilson
ORD-0731,2023-05-18,XYZ Inc,Webcam,3,940.18,2820.54,South,Jane Smith
ORD-0732,2023-02-14,XYZ Inc,Laptop,7,276.04,1932.2800000000002,Central,Alice Brown
ORD-0733,2023-06-29,Mega Corp,Webcam,9,307.94,2771.46,West,Alice Brown
ORD-0734,2023-07-01,Acme Corp,Monitor,2,539.92,1079.84,Central,Bob Johnson
ORD-0735,2023-08-17,Acme Corp,Tablet,4,461.17,1844.68,West,Jane Smith
ORD-0736,2023-01-22,Small Business,Webcam,2,389.75,779.5,Central,Jane Smith
ORD-0737,2023-12-02,Acme Corp,Keyboard,4,178.65,714.6,North,Alice Brown
ORD-0738,2023-12-28,Global Industries,Laptop,5,197.21,986.0500000000001,East,Charlie Wilson
ORD-0739,2023-12-18,Acme Corp,Monitor,10,246.69,2466.9,North,Bob Johnson
ORD-0740,2023-09-03,Mega Corp,Phone,7,602.18,4215.259999999999,Central,Jane Smith
ORD-0741,2023-05-09,Enterprise Ltd,Monitor,2,363.67,727.34,East,Charlie Wilson
ORD-0742,2023-03-25,Global Industries,Headphones,7,348.38,2438.66,Central,Bob Johnson
ORD-0743,2023-07-23,Startup Co,Headphones,8,805.29,6442.32,West,Jane Smith
ORD-0744,2023-08-16,Acme Corp,Keyboard,3,391.77,1175.31,North,Charlie Wilson
ORD-0745,2023-09-23,Small Business,Monitor,7,230.93,1616.51,North,Alice Brown
ORD-0746,2023-12-29,Startup Co,Mouse,3,711.64,2134.92,East,John Doe
ORD-0747,2023-06-10,Enterprise Ltd,Tablet,4,659.64,2638.56,South,Charlie Wilson
ORD-0748,2023-12-17,Startup Co,Headphones,8,981.85,7854.8,Central,Alice Brown
ORD-0749,2023-10-23,Global Industries,Phone,2,24.58,49.16,South,John Doe
ORD-0750,2023-06-12,Enterprise Ltd,Laptop,6,973.77,5842.62,West,Jane Smith
ORD-0751,2023-04-12,Enterprise Ltd,Monitor,5,696.47,3482.3500000000004,East,Charlie Wilson
ORD-0752,2023-04-27,Mega Corp,Headphones,3,183.19,549.5699999999999,East,John Doe
ORD-0753,2023-12-14,Small Business,Headphones,4,628.9,2515.6,North,Charlie Wilson
ORD-0754,2023-06-25,Enterprise Ltd,Laptop,9,497.08,4473.72,West,Jane Smith
ORD-0755,2024-01-01,XYZ Inc,Webcam,5,512.04,2560.2,South,John Doe
ORD-0756,2023-10-09,Global Industries,Webcam,4,725.55,2902.2,East,Alice Brown
ORD-0757,2023-06-14,Tech Solutions,Tablet,3,798.34,2395.02,East,Alice Brown
ORD-0758,2023-03-02,Tech Solutions,Keyboard,9,477.74,4299.66,West,Bob Johnson
ORD-0759,2023-05-28,Mega Corp,Webcam,2,640.27,1280.54,West,Bob Johnson
ORD-0760,2023-03-17,Small Business,Webcam,8,138.61,1108.88,East,Alice Brown
ORD-0761,2023-12-24,Enterprise Ltd,Tablet,7,895.34,6267.38,West,Charlie Wilson
ORD-0762,2023-08-12,Tech Solutions,Monitor,5,319.25,1596.25,East,Bob Johnson
ORD-0763,2023-02-21,Tech Solutions,Keyboard,9,164.88,1483.92,East,Jane Smith
ORD-0764,2023-07-27,Global Industries,Laptop,10,292.74,2927.4,East,Alice Brown
ORD-0765,2023-06-09,Startup Co,Laptop,5,728.69,3643.4500000000003,Central,Alice Brown
ORD-0766,2023-06-28,Enterprise Ltd,Keyboard,8,791.35,6330.8,East,Charlie Wilson
ORD-0767,2023-04-03,Enterprise Ltd,Webcam,8,940.16,7521.28,East,John Doe
ORD-0768,2023-02-17,Mega Corp,Laptop,10,749.49,7494.9,West,Bob Johnson
ORD-0769,2023-11-25,Global Industries,Tablet,6,75.5,453.0,West,John Doe
ORD-0770,2023-09-21,XYZ Inc,Webcam,4,985.5,3942.0,North,Charlie Wilson
ORD-0771,2023-10-16,Startup Co,Tablet,7,362.25,2535.75,South,Charlie Wilson
ORD-0772,2023-07-07,Small Business,Headphones,4,854.28,3417.12,West,Jane Smith
ORD-0773,2023-05-17,Startup Co,Mouse,8,948.36,7586.88,Central,Alice Brown
ORD-0774,2023-10-06,Tech Solutions,Tablet,6,397.16,2382.96,East,John Doe
ORD-0775,2023-11-23,Acme Corp,Headphones,8,447.1,3576.8,North,Bob Johnson
ORD-0776,2023-04-03,Mega Corp,Headphones,5,389.62,1948.1,South,Jane Smith
ORD-0777,2023-06-26,Tech Solutions,Laptop,10,960.46,9604.6,South,Alice Brown
ORD-0778,2023-10-14,Enterprise Ltd,Headphones,10,374.47,3744.7000000000003,West,Charlie Wilson
ORD-0779,2023-08-18,Acme Corp,Keyboard,5,653.42,3267.1,West,Alice Brown
ORD-0780,2023-08-04,Acme Corp,Monitor,5,226.82,1134.1,North,Alice Brown
ORD-0781,2023-04-17,Acme Corp,Mouse,3,456.51,1369.53,West,Charlie Wilson
ORD-0782,2023-07-09,Acme Corp,Mouse,9,317.99,2861.91,East,Charlie Wilson
ORD-0783,2023-08-25,Startup Co,Mouse,10,618.12,6181.2,North,John Doe
ORD-0784,2023-09-24,Small Business,Headphones,10,459.27,4592.7,East,Jane Smith
ORD-0785,2023-11-09,Enterprise Ltd,Webcam,10,573.94,5739.400000000001,West,Jane Smith
ORD-0786,2023-11-18,Tech Solutions,Tablet,1,91.8,91.8,South,John Doe
ORD-0787,2023-05-31,Mega Corp,Monitor,8,290.87,2326.96,East,John Doe
ORD-0788,2023-02-14,Global Industries,Webcam,3,949.02,2847.06,East,Bob Johnson
ORD-0789,2023-11-27,Acme Corp,Headphones,1,972.76,972.76,East,Alice Brown
ORD-0790,2023-09-03,Startup Co,Phone,7,153.08,1071.5600000000002,West,Charlie Wilson
ORD-0791,2023-06-09,XYZ Inc,Mouse,8,131.54,1052.32,West,Bob Johnson
ORD-0792,2023-05-04,Mega Corp,Monitor,7,829.84,5808.88,South,Jane Smith
ORD-0793,2023-09-10,Enterprise Ltd,Webcam,4,105.23,420.92,South,Bob Johnson
ORD-0794,2023-09-20,Startup Co,Headphones,7,483.0,3381.0,Central,Jane Smith
ORD-0795,2023-12-02,Enterprise Ltd,Headphones,9,755.71,6801.39,South,Jane Smith
ORD-0796,2023-04-18,Acme Corp,Mouse,6,862.39,5174.34,East,Alice Brown
ORD-0797,2023-06-14,Tech Solutions,Laptop,8,573.29,4586.32,Central,Jane Smith
ORD-0798,2023-07-22,Global Industries,Tablet,4,140.23,560.92,Central,Charlie Wilson
ORD-0799,2023-06-03,Enterprise Ltd,Laptop,10,618.29,6182.9,East,Bob Johnson
ORD-0800,2023-12-15,Tech Solutions,Headphones,7,903.29,6323.03,South,Charlie Wilson
ORD-0801,2023-08-17,Global Industries,Mouse,9,220.87,1987.83,East,Alice Brown
ORD-0802,2023-01-18,Enterprise Ltd,Tablet,2,588.86,1177.72,East,Jane Smith
ORD-0803,2023-01-14,Global Industries,Webcam,6,220.38,1322.28,South,Alice Brown
ORD-0804,2023-09-19,Enterprise Ltd,Monitor,8,831.61,6652.88,South,Alice Brown
ORD-0805,2023-11-23,XYZ Inc,Tablet,7,420.14,2940.98,Central,Jane Smith
ORD-0806,2023-04-28,Global Industries,Tablet,7,790.56,5533.92,Central,Charlie Wilson
ORD-0807,2023-12-03,Tech Solutions,Keyboard,9,596.75,5370.75,East,Bob Johnson
ORD-0808,2023-08-18,Enterprise Ltd,Webcam,2,168.53,337.06,Central,Bob Johnson
ORD-0809,2023-06-23,Acme Corp,Monitor,7,559.3,3915.0999999999995,North,Bob Johnson
ORD-0810,2023-02-02,Small Business,Headphones,7,248.41,1738.87,East,Bob Johnson
ORD-0811,2023-06-06,Mega Corp,Laptop,7,936.29,6554.03,West,Alice Brown
ORD-0812,2023-02-17,Startup Co,Laptop,5,36.61,183.05,East,John Doe
ORD-0813,2023-02-20,Small Business,Monitor,7,427.36,2991.52,Central,Alice Brown
ORD-0814,2023-04-16,Startup Co,Mouse,2,899.31,1798.62,Central,Charlie Wilson
ORD-0815,2023-06-13,Global Industries,Headphones,3,800.99,2402.9700000000003,East,Alice Brown
ORD-0816,2023-10-13,XYZ Inc,Phone,10,831.13,8311.3,West,Alice Brown
ORD-0817,2023-11-28,Small Business,Keyboard,3,424.08,1272.24,North,John Doe
ORD-0818,2023-10-23,Small Business,Laptop,10,651.07,6510.700000000001,West,Bob Johnson
ORD-0819,2023-11-16,Small Business,Mouse,6,49.21,295.26,Central,Alice Brown
ORD-0820,2023-02-28,Tech Solutions,Monitor,6,594.48,3566.88,West,Bob Johnson
ORD-0821,2023-03-20,Startup Co,Keyboard,2,78.02,156.04,South,Charlie Wilson
ORD-0822,2023-03-03,XYZ Inc,Laptop,8,985.21,7881.68,Central,Jane Smith
ORD-0823,2023-06-17,Small Business,Tablet,8,907.4,7259.2,South,Charlie Wilson
ORD-0824,2023-01-13,Mega Corp,Mouse,4,537.49,2149.96,Central,Bob Johnson
ORD-0825,2023-11-04,Mega Corp,Monitor,9,900.25,8102.25,West,Bob Johnson
ORD-0826,2023-02-23,Tech Solutions,Mouse,6,655.03,3930.18,Central,Jane Smith
ORD-0827,2023-12-10,XYZ Inc,Phone,5,769.63,3848.15,North,Bob Johnson
ORD-0828,2023-03-31,Startup Co,Monitor,7,863.69,6045.83,West,Jane Smith
ORD-0829,2023-03-09,Small Business,Webcam,6,275.48,1652.88,East,Jane Smith
ORD-0830,2023-01-22,Acme Corp,Webcam,5,116.53,582.65,Central,Charlie Wilson
ORD-0831,2023-10-21,XYZ Inc,Laptop,2,868.61,1737.22,Central,Jane Smith
ORD-0832,2023-07-10,Tech Solutions,Monitor,7,338.49,2369.4300000000003,Central,John Doe
ORD-0833,2023-11-27,Tech Solutions,Webcam,10,60.32,603.2,South,Alice Brown
ORD-0834,2023-03-29,XYZ Inc,Monitor,9,134.43,1209.8700000000001,Central,Bob Johnson
ORD-0835,2023-08-12,Startup Co,Laptop,6,295.91,1775.46,West,Jane Smith
ORD-0836,2023-09-18,Tech Solutions,Headphones,2,180.23,360.46,West,Jane Smith
ORD-0837,2023-10-23,Startup Co,Monitor,6,932.52,5595.12,North,Charlie Wilson
ORD-0838,2023-04-06,Tech Solutions,Laptop,9,632.91,5696.19,East,John Doe
ORD-0839,2023-11-01,Tech Solutions,Laptop,9,997.26,8975.34,East,Charlie Wilson
ORD-0840,2023-11-22,Mega Corp,Monitor,6,235.72,1414.32,West,John Doe
ORD-0841,2023-04-26,Tech Solutions,Keyboard,9,71.62,644.58,West,Charlie Wilson
ORD-0842,2023-03-16,Startup Co,Mouse,10,280.56,2805.6,North,Charlie Wilson
ORD-0843,2023-03-25,XYZ Inc,Monitor,1,590.62,590.62,West,Charlie Wilson
ORD-0844,2023-04-08,Small Business,Headphones,7,964.12,6748.84,East,Jane Smith
ORD-0845,2023-10-20,Enterprise Ltd,Mouse,2,897.1,1794.2,East,Jane Smith
ORD-0846,2023-01-16,Mega Corp,Monitor,1,485.71,485.71,West,John Doe
ORD-0847,2023-09-21,Tech Solutions,Headphones,3,632.79,1898.37,South,Jane Smith
ORD-0848,2023-09-01,Startup Co,Laptop,10,825.69,8256.900000000001,West,Jane Smith
ORD-0849,2023-04-13,Acme Corp,Laptop,9,546.02,4914.18,South,Alice Brown
ORD-0850,2023-11-06,Small Business,Mouse,3,976.54,2929.62,North,Bob Johnson
ORD-0851,2023-04-30,Global Industries,Webcam,10,734.22,7342.200000000001,West,Charlie Wilson
ORD-0852,2023-01-02,Startup Co,Keyboard,4,855.81,3423.24,Central,Jane Smith
ORD-0853,2023-02-10,Acme Corp,Phone,10,585.97,5859.700000000001,East,Bob Johnson
ORD-0854,2023-10-12,Enterprise Ltd,Phone,6,583.81,3502.8599999999997,South,Jane Smith
ORD-0855,2023-04-10,XYZ Inc,Keyboard,1,982.15,982.15,Central,Alice Brown
ORD-0856,2023-01-22,Global Industries,Monitor,1,87.03,87.03,East,Charlie Wilson
ORD-0857,2023-04-21,Small Business,Monitor,4,279.95,1119.8,South,Bob Johnson
ORD-0858,2023-12-29,XYZ Inc,Monitor,10,459.17,4591.7,South,Charlie Wilson
ORD-0859,2023-10-25,Enterprise Ltd,Keyboard,6,299.23,1795.38,Central,Charlie Wilson
ORD-0860,2023-03-08,Startup Co,Webcam,7,318.33,2228.31,East,Alice Brown
ORD-0861,2023-06-09,Enterprise Ltd,Headphones,10,277.37,2773.7,West,Jane Smith
ORD-0862,2023-11-12,Small Business,Monitor,9,385.04,3465.36,Central,John Doe
ORD-0863,2023-05-15,Tech Solutions,Webcam,2,58.43,116.86,North,Jane Smith
ORD-0864,2023-04-18,Small Business,Mouse,3,841.87,2525.61,Central,Alice Brown
ORD-0865,2023-02-03,Enterprise Ltd,Monitor,10,629.8,6298.0,East,Bob Johnson
ORD-0866,2023-02-04,Enterprise Ltd,Webcam,5,959.23,4796.15,South,Alice Brown
ORD-0867,2023-04-18,XYZ Inc,Phone,1,64.83,64.83,South,Charlie Wilson
ORD-0868,2023-05-24,Tech Solutions,Laptop,3,710.94,2132.82,South,John Doe
ORD-0869,2023-05-10,Acme Corp,Monitor,3,936.73,2810.19,North,Alice Brown
ORD-0870,2023-06-30,Mega Corp,Mouse,1,75.92,75.92,East,Alice Brown
ORD-0871,2023-05-14,Tech Solutions,Tablet,5,901.04,4505.2,Central,Charlie Wilson
ORD-0872,2023-09-09,Global Industries,Mouse,2,352.24,704.48,South,Bob Johnson
ORD-0873,2023-08-30,Global Industries,Mouse,10,498.52,4985.2,Central,Alice Brown
ORD-0874,2023-03-05,XYZ Inc,Phone,4,125.08,500.32,West,Jane Smith
ORD-0875,2023-08-31,Enterprise Ltd,Headphones,9,216.56,1949.04,West,Alice Brown
ORD-0876,2023-11-25,Global Industries,Phone,2,385.04,770.08,North,Jane Smith
ORD-0877,2023-03-21,Tech Solutions,Mouse,7,934.41,6540.87,Central,Alice Brown
ORD-0878,2023-05-09,Tech Solutions,Keyboard,7,660.59,4624.13,Central,Charlie Wilson
ORD-0879,2023-01-10,XYZ Inc,Keyboard,10,428.97,4289.700000000001,South,Bob Johnson
ORD-0880,2023-01-30,Startup Co,Monitor,2,524.75,1049.5,West,John Doe
ORD-0881,2023-09-04,XYZ Inc,Tablet,2,578.51,1157.02,Central,Alice Brown
ORD-0882,2023-01-04,Acme Corp,Monitor,1,395.94,395.94,North,Jane Smith
ORD-0883,2023-10-02,Global Industries,Tablet,6,771.08,4626.4800000000005,South,Bob Johnson
ORD-0884,2023-05-26,Enterprise Ltd,Mouse,6,953.17,5719.0199999999995,Central,John Doe
ORD-0885,2023-04-05,Startup Co,Mouse,5,614.91,3074.5499999999997,East,Charlie Wilson
ORD-0886,2023-01-20,Small Business,Monitor,5,319.66,1598.3000000000002,North,Bob Johnson
ORD-0887,2023-01-31,Mega Corp,Laptop,9,108.0,972.0,South,Alice Brown
ORD-0888,2023-09-26,Global Industries,Laptop,6,983.18,5899.08,Central,Bob Johnson
